36.6375	-8.4875	49.29
36.6375	-8.4625	49.315
36.6375	-8.4375	49.337
36.6375	-8.4125	49.357
36.6375	-8.3875	49.376
36.6375	-8.3625	49.393
36.6375	-8.3375	49.41
36.6375	-8.3125	49.426
36.6375	-8.2875	49.439
36.6375	-8.2625	49.455
36.6375	-8.2375	49.47
36.6375	-8.2125	49.484
36.6375	-8.1875	49.497
36.6375	-8.1625	49.508
36.6375	-8.1375	49.516
36.6375	-8.1125	49.522
36.6375	-8.0875	49.527
36.6375	-8.0625	49.53
36.6375	-8.0375	49.534
36.6375	-8.0125	49.535
36.6375	-7.9875	49.535
36.6375	-7.9625	49.534
36.6375	-7.9375	49.532
36.6375	-7.9125	49.528
36.6375	-7.8875	49.524
36.6375	-7.8625	49.518
36.6375	-7.8375	49.512
36.6375	-7.8125	49.508
36.6375	-7.7875	49.505
36.6375	-7.7625	49.503
36.6375	-7.7375	49.502
36.6375	-7.7125	49.498
36.6375	-7.6875	49.496
36.6375	-7.6625	49.493
36.6375	-7.6375	49.491
36.6375	-7.6125	49.482
36.6375	-7.5875	49.462
36.6375	-7.5625	49.431
36.6375	-7.5375	49.391
36.6375	-7.5125	49.345
36.6375	-7.4875	49.294
36.6375	-7.4625	49.239
36.6375	-7.4375	49.179
36.6375	-7.4125	49.116
36.6375	-7.3875	49.049
36.6375	-7.3625	48.979
36.6375	-7.3375	48.909
36.6375	-7.3125	48.837
36.6375	-7.2875	48.767
36.6375	-7.2625	48.701
36.6375	-7.2375	48.636
36.6375	-7.2125	48.575
36.6375	-7.1875	48.516
36.6375	-7.1625	48.455
36.6375	-7.1375	48.391
36.6375	-7.1125	48.324
36.6375	-7.0875	48.255
36.6375	-7.0625	48.183
36.6375	-7.0375	48.107
36.6375	-7.0125	48.029
36.6375	-6.9875	47.95
36.6375	-6.9625	47.868
